#depth	age	sigma_age	air_age	sigma_air_age	accu	sigma_accu	thinning	sigma_thinning	LID	sigma_LID	Ddepth	sigma_Ddepth	accu_model	sigma_accu_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
5.500000000000000000e+00	1.585500542167663696e+01	nan	-5.500000000000000000e+01	nan	3.076394294012940039e-02	nan	9.999132437708345700e-01	nan	8.159545854721940827e+01	nan	5.500000000000000000e+00	nan	3.118999999999999204e-02	8.256508997727349253e-02	9.992609999999999548e-01	2.483971030102918864e-02	9.317385714290000465e+01	8.601621661418439035e-02	6.266186600051262823e-02	nan	inf	nan
6.050000000000000711e+00	2.463227356105028321e+01	nan	-5.500000000000000000e+01	nan	3.076932914553644899e-02	nan	9.997518944222454351e-01	nan	8.159545854721940827e+01	nan	6.050000000000000711e+00	nan	3.118999999999999204e-02	8.256508997727349253e-02	9.991630000000000233e-01	2.483971030102918864e-02	9.317385714290000465e+01	8.601621661418439035e-02	6.507285410681361293e-02	nan	inf	nan
6.600000000000000533e+00	3.308433867405737772e+01	nan	-5.500000000000000000e+01	nan	3.077451725995696691e-02	nan	9.995915620194218976e-01	nan	8.159545854721940827e+01	nan	6.600000000000000533e+00	nan	3.118999999999999204e-02	8.256508997727349253e-02	9.990660000000000096e-01	2.483971030102918864e-02	9.317385714290000465e+01	8.601621661418439035e-02	7.049607157848504502e-02	nan	inf	nan
7.150000000000000355e+00	4.088619185090668395e+01	nan	-5.500000000000000000e+01	nan	3.039444283864160476e-02	nan	9.996053264220157164e-01	nan	8.159545854721940827e+01	nan	7.150000000000000355e+00	nan	3.080000000000002874e-02	8.256508997727349253e-02	9.991430000000000033e-01	2.483971030102918864e-02	9.317385714290000465e+01	8.601621661418439035e-02	6.427059794582419550e-02	nan	inf	nan
7.700000000000001066e+00	4.944375965918526106e+01	nan	-5.500000000000000000e+01	nan	3.012327244730261464e-02	nan	9.994430147834297840e-01	nan	8.159545854721940827e+01	nan	7.700000000000001066e+00	nan	3.052000000000005056e-02	8.256508997727349253e-02	9.990440000000000431e-01	2.483971030102918864e-02	9.317385714290000465e+01	8.601621661418439035e-02	6.623435354007799203e-02	nan	inf	nan
8.250000000000000000e+00	5.774760759615044492e+01	nan	-5.500000000000000000e+01	nan	3.012826407385913938e-02	nan	9.992717166629421222e-01	nan	8.159545854721940827e+01	nan	8.250000000000000000e+00	nan	3.052000000000000199e-02	8.256508997727349253e-02	9.989360000000000461e-01	2.483971030102918864e-02	9.317385714290000465e+01	8.601621661418439035e-02	5.913740797059792442e-02	nan	inf	nan
8.800000000000000711e+00	6.704798140139823204e+01	nan	-5.500000000000000000e+01	nan	3.013385628878037167e-02	nan	9.991054375872869819e-01	nan	8.159545854721940827e+01	nan	8.800000000000000711e+00	nan	3.052000000000000199e-02	8.256508997727349253e-02	9.988329999999999709e-01	2.483971030102918864e-02	9.317385714290000465e+01	8.601621661418439035e-02	6.368770912935865780e-02	nan	inf	nan
9.350000000000001421e+00	7.568387061014450978e+01	nan	-5.500000000000000000e+01	nan	3.013905052089794687e-02	nan	9.989421761863138682e-01	nan	8.159545854721940827e+01	nan	9.350000000000001421e+00	nan	3.052000000000000199e-02	8.256508997727349253e-02	9.987329999999999819e-01	2.483971030102918864e-02	9.317385714290000465e+01	8.601621661418439035e-02	6.368827825686929067e-02	nan	inf	nan
9.900000000000000355e+00	8.431968264735681373e+01	nan	-5.500000000000000000e+01	nan	3.014424616857217312e-02	nan	9.987779313042131069e-01	nan	8.159545854721940827e+01	nan	9.900000000000000355e+00	nan	3.052000000000000199e-02	8.256508997727349253e-02	9.986319999999999641e-01	2.483971030102918864e-02	9.317385714290000465e+01	8.601621661418439035e-02	6.368878407404583719e-02	nan	inf	nan
1.045000000000000107e+01	9.295542609883423779e+01	nan	-5.500000000000000000e+01	nan	2.807494026247545765e-02	nan	9.986097028809736154e-01	nan	8.159545854721940827e+01	nan	1.045000000000000107e+01	nan	2.841999999999996612e-02	8.256508997727349253e-02	9.985270000000000534e-01	2.483971030102918864e-02	9.317385714290000465e+01	8.601621661418439035e-02	5.711019303763365668e-02	nan	inf	nan
1.100000000000000000e+01	1.025859311058400465e+02	nan	-5.500000000000000000e+01	nan	2.760607548576727091e-02	nan	9.984394917138008640e-01	nan	8.159545854721940827e+01	nan	1.100000000000000000e+01	nan	2.793999999999999956e-02	8.256508997727349253e-02	9.984199999999999742e-01	2.483971030102918864e-02	9.317385714290000465e+01	8.601621661418439035e-02	5.614685405283320607e-02	nan	inf	nan
1.155000000000000071e+01	1.123816713886786829e+02	nan	-5.500000000000000000e+01	nan	2.761147562157537788e-02	nan	9.982772977432118333e-01	nan	8.159545854721940827e+01	nan	1.155000000000000071e+01	nan	2.793999999999999956e-02	8.256508997727349253e-02	9.983210000000000139e-01	2.483971030102918864e-02	9.317385714290000465e+01	8.601621661418439035e-02	6.064066103512048139e-02	nan	inf	nan
1.210000000000000142e+01	1.214514933631037934e+02	nan	-5.500000000000000000e+01	nan	2.761647718109567357e-02	nan	9.981101208405143144e-01	nan	8.159545854721940827e+01	nan	1.210000000000000142e+01	nan	2.793999999999998915e-02	8.256508997727349253e-02	9.982170000000000210e-01	2.483971030102918864e-02	9.317385714290000465e+01	8.601621661418439035e-02	5.614948060926303747e-02	nan	inf	nan
1.265000000000000036e+01	1.312467754214967783e+02	nan	-5.500000000000000000e+01	nan	2.762188045032826916e-02	nan	9.979379619536199453e-01	nan	8.159545854721940827e+01	nan	1.265000000000000036e+01	nan	2.793999999999999956e-02	8.256508997727349253e-02	9.981079999999999952e-01	2.483971030102918864e-02	9.317385714290000465e+01	8.601621661418439035e-02	5.414537495639705489e-02	nan	inf	nan
1.320000000000000107e+01	1.414046143956088315e+02	nan	-5.500000000000000000e+01	nan	2.778569593976396718e-02	nan	9.979087874506136213e-01	nan	8.159545854721940827e+01	nan	1.320000000000000107e+01	nan	2.809999999999995834e-02	8.256508997727349253e-02	9.981419999999999737e-01	2.483971030102918864e-02	9.317385714290000465e+01	8.601621661418439035e-02	5.648213853019867087e-02	nan	inf	nan
